21.791.676;785.794;50.000;;;
21.793.200;810.410;50.000;;;
21.794.724;854.882;50.000;;;
21.796.248;897.411;50.000;;;
21.797.772;870.276;50.000;;;
21.799.296;814.682;50.000;;;
21.800.820;769.637;50.000;;;
21.802.344;824.124;50.000;;;
21.803.868;849.473;50.000;;;
21.805.392;856.091;50.000;;;
21.806.916;795.235;50.000;;;
21.808.440;741.900;10.000;;;
21.809.964;722.997;10.000;;;
21.811.488;713.635;10.000;;;
21.813.012;698.846;10.000;;;
21.814.536;684.927;10.000;;;
21.816.060;666.255;10.000;;;
21.817.584;628.866;10.000;;;
21.819.108;643.225;10.000;;;
21.820.632;668.920;10.000;;;
21.822.156;689.929;10.000;;;
21.823.680;655.750;10.000;;;
21.825.204;594.845;10.000;;;
21.826.728;594.845;40.000;;;
21.828.252;590.049;40.000;;;
21.829.776;625.206;40.000;;;
21.831.300;650.221;40.000;;;
21.832.824;709.231;40.000;;;
21.834.348;733.148;40.000;;;
21.835.872;699.943;40.000;;;
21.837.396;659.804;40.000;;;
21.838.920;657.616;40.000;;;
21.840.444;694.924;40.000;;;
21.841.968;717.869;40.000;;;
21.843.492;733.116;40.000;;;
21.845.016;745.424;40.000;;;
21.846.540;736.062;40.000;;;
21.848.064;711.446;40.000;;;
21.849.588;737.064;40.000;;;
21.851.112;765.703;40.000;;;
21.852.636;795.990;40.000;;;
21.854.160;807.296;40.000;;;
21.855.684;795.041;20.000;;;
21.857.208;805.781;20.000;;;
21.858.732;706.423;20.000;;;
21.860.256;622.712;20.000;;;
21.861.780;566.927;20.000;;;
21.863.304;536.749;20.000;;;
21.864.828;576.418;20.000;;;
21.866.352;529.325;20.000;;;
21.867.876;539.885;20.000;;;
21.869.400;509.026;20.000;;;
21.870.924;525.747;20.000;;;
21.872.448;538.344;20.000;;;
21.873.972;564.407;20.000;;;
21.875.496;609.111;20.000;;;
21.877.020;647.379;10.000;;;
21.878.544;743.029;10.000;;;
21.880.068;794.738;10.000;;;
21.881.592;854.776;10.000;;;
21.883.116;816.563;10.000;;;
21.884.640;777.588;10.000;;;
21.886.164;744.819;10.000;;;
21.887.688;791.436;10.000;;;
21.889.212;774.608;10.000;;;
21.890.736;751.688;10.000;;;
21.892.260;677.978;10.000;;;
21.893.784;707.114;10.000;;;
21.895.308;725.353;10.000;;;
21.896.832;713.471;10.000;;;
21.898.356;700.714;10.000;;;
21.899.880;666.056;10.000;;;
21.901.404;686.128;10.000;;;
21.902.928;661.908;10.000;;;
21.904.452;673.978;10.000;;;
21.905.976;678.522;10.000;;;
21.907.500;752.423;10.000;;;
21.909.024;772.670;10.000;;;
21.910.548;743.951;10.000;;;
21.912.072;669.701;10.000;;;
21.913.596;613.526;10.000;;;
21.915.120;555.801;10.000;;;
21.916.644;513.125;40.000;;;
21.918.168;536.531;40.000;;;
21.919.692;614.770;40.000;;;
21.921.216;674.180;40.000;;;
21.922.740;693.273;40.000;;;
21.924.264;717.410;40.000;;;
21.925.788;703.832;40.000;;;
21.927.312;687.023;40.000;;;
21.928.836;748.448;40.000;;;
21.930.360;907.144;50.000;;;
21.931.884;1.034.726;50.000;;;
21.933.408;1.150.195;50.000;;;
21.934.932;1.131.470;50.000;;;
21.936.456;1.119.162;50.000;;;
21.937.980;1.050.786;50.000;;;
21.939.504;1.056.244;50.000;;;
21.941.028;1.128.592;50.000;;;
21.942.552;1.195.734;50.000;;;
21.944.076;1.206.853;50.000;;;
21.945.600;1.247.328;50.000;;;
21.947.124;1.191.125;50.000;;;
21.948.648;1.219.020;50.000;;;
21.950.172;1.126.710;50.000;;;
21.951.696;1.074.217;50.000;;;
21.953.220;985.945;50.000;;;
21.954.744;960.723;50.000;;;
21.956.268;953.727;50.000;;;
21.957.792;975.831;50.000;;;
21.959.316;937.882;50.000;;;
21.960.840;868.136;50.000;;;
21.962.364;821.955;50.000;;;
21.963.888;874.236;50.000;;;
21.965.412;945.439;50.000;;;
21.966.936;1.011.738;50.000;;;
21.968.460;915.506;50.000;;;
21.969.984;887.381;40.000;;;
21.971.508;764.907;40.000;;;
21.973.032;775.616;40.000;;;
21.974.556;697.270;40.000;;;
21.976.080;714.191;40.000;;;
21.977.604;730.099;40.000;;;
21.979.128;775.144;40.000;;;
21.980.652;809.297;40.000;;;
21.982.176;779.818;40.000;;;
21.983.700;767.989;40.000;;;
21.985.224;782.454;40.000;;;
21.986.748;818.589;40.000;;;
21.988.272;850.892;40.000;;;
21.989.796;834.508;40.000;;;
21.991.320;858.564;40.000;;;
21.992.844;877.544;40.000;;;
21.994.368;914.994;40.000;;;
21.995.892;870.424;40.000;;;
21.997.416;925.811;40.000;;;
21.998.940;953.220;40.000;;;
22.000.464;1.012.499;40.000;;;
22.001.988;929.943;40.000;;;
22.003.512;811.740;40.000;;;
22.005.036;760.176;40.000;;;
22.006.560;795.551;40.000;;;
22.008.084;879.323;40.000;;;
22.009.608;867.505;40.000;;;
22.011.132;858.748;40.000;;;
22.012.656;805.470;40.000;;;
22.014.180;821.382;40.000;;;
22.015.704;757.909;40.000;;;
22.017.228;762.034;40.000;;;
22.018.752;791.251;40.000;;;
22.020.276;861.430;40.000;;;
22.021.800;896.540;40.000;;;
22.023.324;863.718;40.000;;;
22.024.848;830.395;40.000;;;
22.026.372;858.482;40.000;;;
22.027.896;884.609;40.000;;;
22.029.420;965.113;40.000;;;
22.030.944;955.751;10.000;;;
22.032.468;966.548;10.000;;;
22.033.992;882.443;10.000;;;
22.035.516;849.674;10.000;;;
22.037.040;797.927;10.000;;;
22.038.564;805.622;10.000;;;
22.040.088;834.382;10.000;;;
22.041.612;848.714;10.000;;;
22.043.136;887.700;10.000;;;
22.044.660;823.647;10.000;;;
22.046.184;838.497;10.000;;;
22.047.708;817.939;10.000;;;
22.049.232;821.005;10.000;;;
22.050.756;808.203;10.000;;;
22.052.280;740.635;10.000;;;
22.053.804;733.072;10.000;;;
22.055.328;754.080;10.000;;;
22.056.852;809.884;10.000;;;
22.058.376;793.499;10.000;;;
22.059.900;762.729;10.000;;;
22.061.424;694.640;10.000;;;
22.062.948;725.625;10.000;;;
22.064.472;738.981;10.000;;;
22.065.996;747.582;10.000;;;
22.067.520;735.322;10.000;;;
22.069.044;748.633;10.000;;;
22.070.568;787.608;10.000;;;
22.072.092;773.565;10.000;;;
22.073.616;740.743;10.000;;;
22.075.140;719.342;10.000;;;
22.076.664;682.313;10.000;;;
22.078.188;614.281;10.000;;;
22.079.712;590.553;10.000;;;
22.081.236;553.524;10.000;;;
22.082.760;593.362;40.000;;;
22.084.284;568.746;40.000;;;
22.085.808;621.739;40.000;;;
22.087.332;602.375;40.000;;;
22.088.856;657.305;40.000;;;
22.090.380;653.070;40.000;;;
22.091.904;687.878;40.000;;;
22.093.428;694.488;40.000;;;
22.094.952;748.297;40.000;;;
22.096.476;796.050;40.000;;;
22.098.000;795.582;50.000;;;
22.099.524;866.754;50.000;;;
22.101.048;872.052;50.000;;;
22.102.572;913.002;50.000;;;
22.104.096;850.036;50.000;;;
22.105.620;870.485;50.000;;;
22.107.144;893.594;50.000;;;
22.108.668;927.099;50.000;;;
22.110.192;888.913;50.000;;;
22.111.716;878.088;50.000;;;
22.113.240;848.172;50.000;;;
22.114.764;881.677;50.000;;;
22.116.288;847.372;50.000;;;
22.117.812;837.629;50.000;;;
22.119.336;816.563;50.000;;;
22.120.860;853.487;50.000;;;
22.122.384;891.895;50.000;;;
22.123.908;852.105;50.000;;;
22.125.432;849.486;10.000;;;
22.126.956;813.129;10.000;;;
22.128.480;836.536;10.000;;;
22.130.004;787.871;10.000;;;
22.131.528;736.588;10.000;;;
22.133.052;727.741;10.000;;;
22.134.576;707.438;10.000;;;
22.136.100;747.986;10.000;;;
22.137.624;707.442;10.000;;;
22.139.148;674.673;10.000;;;
22.140.672;625.921;10.000;;;
22.142.196;630.023;10.000;;;
22.143.720;714.286;10.000;;;
22.145.244;787.609;10.000;;;
22.146.768;832.240;10.000;;;
22.148.292;844.579;10.000;;;
22.149.816;852.769;10.000;;;
22.151.340;810.190;10.000;;;
22.152.864;725.291;10.000;;;
22.154.388;621.213;10.000;;;
22.155.912;633.080;10.000;;;
22.157.436;680.116;10.000;;;
22.158.960;744.133;10.000;;;
22.160.484;748.228;10.000;;;
22.162.008;715.894;10.000;;;
22.163.532;652.166;10.000;;;
22.165.056;630.049;10.000;;;
22.166.580;592.769;10.000;;;
22.168.104;637.732;10.000;;;
22.169.628;600.470;10.000;;;
22.171.152;606.613;10.000;;;
22.172.676;528.881;10.000;;;
22.174.200;514.859;40.000;;;
22.175.724;523.433;40.000;;;
22.177.248;586.279;40.000;;;
22.178.772;612.464;40.000;;;
22.180.296;616.175;40.000;;;
22.181.820;614.128;40.000;;;
22.183.344;609.035;40.000;;;
22.184.868;580.708;40.000;;;
22.186.392;577.004;40.000;;;
22.187.916;654.245;40.000;;;
22.189.440;650.142;40.000;;;
22.190.964;688.653;40.000;;;
22.192.488;613.753;40.000;;;
22.194.012;650.279;40.000;;;
22.195.536;630.229;40.000;;;
22.197.060;688.850;40.000;;;
22.198.584;728.698;40.000;;;
22.200.108;726.646;40.000;;;
22.201.632;769.180;40.000;;;
22.203.156;774.413;40.000;;;
22.204.680;769.483;40.000;;;
22.206.204;745.412;40.000;;;
22.207.728;770.607;40.000;;;
22.209.252;828.871;40.000;;;
22.210.776;890.411;40.000;;;
22.212.300;897.433;50.000;;;
22.213.824;928.203;50.000;;;
22.215.348;863.624;50.000;;;
22.216.872;860.574;50.000;;;
22.218.396;827.016;50.000;;;
22.219.920;852.619;50.000;;;
22.221.444;825.952;50.000;;;
22.222.968;800.205;50.000;;;
22.224.492;753.024;50.000;;;
22.226.016;707.091;50.000;;;
22.227.540;742.812;50.000;;;
22.229.064;773.072;50.000;;;
22.230.588;857.981;50.000;;;
22.232.112;871.308;50.000;;;
22.233.636;854.118;50.000;;;
22.235.160;804.886;50.000;;;
22.236.684;724.065;50.000;;;
22.238.208;792.635;50.000;;;
22.239.732;839.260;50.000;;;
22.241.256;891.362;50.000;;;
22.242.780;842.543;50.000;;;
22.244.304;805.465;50.000;;;
22.245.828;844.440;50.000;;;
22.247.352;886.332;10.000;;;
22.248.876;884.543;10.000;;;
22.250.400;824.586;10.000;;;
22.251.924;725.257;10.000;;;
22.253.448;705.981;10.000;;;
22.254.972;624.395;10.000;;;
22.256.496;603.881;40.000;;;
22.258.020;564.091;40.000;;;
22.259.544;588.346;40.000;;;
22.261.068;575.693;40.000;;;
22.262.592;600.336;40.000;;;
22.264.116;608.901;40.000;;;
22.265.640;651.667;40.000;;;
22.267.164;651.667;40.000;;;
22.268.688;708.105;10.000;;;
22.270.212;665.340;10.000;;;
22.271.736;666.969;10.000;;;
22.273.260;604.188;10.000;;;
22.274.784;593.951;10.000;;;
22.276.308;553.346;10.000;;;
22.277.832;582.253;40.000;;;
22.279.356;635.256;40.000;;;
22.280.880;661.529;40.000;;;
22.282.404;644.731;40.000;;;
22.283.928;649.491;40.000;;;
22.285.452;642.233;40.000;;;
22.286.976;671.339;40.000;;;
22.288.500;659.031;40.000;;;
22.290.024;668.393;40.000;;;
22.291.548;698.665;40.000;;;
22.293.072;728.967;40.000;;;
22.294.596;769.299;40.000;;;
22.296.120;769.299;40.000;;;
22.297.644;804.640;40.000;;;
22.299.168;873.370;10.000;;;
22.300.692;841.258;10.000;;;
22.302.216;807.965;10.000;;;
22.303.740;715.225;10.000;;;
22.305.264;706.344;10.000;;;
22.306.788;673.584;10.000;;;
22.308.312;665.808;10.000;;;
22.309.836;639.580;10.000;;;
22.311.360;633.836;10.000;;;
22.312.884;590.424;10.000;;;
22.314.408;574.431;10.000;;;
22.315.932;533.082;20.000;;;
22.317.456;563.795;20.000;;;
22.318.980;616.738;20.000;;;
22.320.504;674.498;20.000;;;
22.322.028;662.266;20.000;;;
22.323.552;629.065;20.000;;;
22.325.076;608.077;20.000;;;
22.326.600;591.644;20.000;;;
22.328.124;630.547;20.000;;;
22.329.648;626.918;20.000;;;
22.331.172;664.417;20.000;;;
22.332.696;634.099;20.000;;;
22.334.220;603.003;20.000;;;
22.335.744;555.267;20.000;;;
22.337.268;522.248;20.000;;;
22.338.792;518.153;20.000;;;
22.340.316;549.242;10.000;;;
22.341.840;677.595;10.000;;;
22.343.364;811.251;10.000;;;
22.344.888;878.442;10.000;;;
22.346.412;807.283;10.000;;;
22.347.936;731.212;10.000;;;
22.349.460;680.024;10.000;;;
22.350.984;684.568;10.000;;;
22.352.508;700.466;10.000;;;
22.354.032;731.643;10.000;;;
22.355.556;723.004;10.000;;;
22.357.080;737.564;10.000;;;
22.358.604;714.534;10.000;;;
22.360.128;696.106;10.000;;;
22.361.652;624.793;10.000;;;
22.363.176;604.745;10.000;;;
22.364.700;595.439;10.000;;;
22.366.224;617.613;10.000;;;
22.367.748;606.992;10.000;;;
22.369.272;602.737;10.000;;;
22.370.796;580.214;10.000;;;
22.372.320;586.733;40.000;;;
22.373.844;641.719;40.000;;;
22.375.368;661.372;40.000;;;
22.376.892;736.753;40.000;;;
22.378.416;746.515;40.000;;;
22.379.940;837.984;40.000;;;
22.381.464;823.722;50.000;;;
22.382.988;879.602;50.000;;;
22.384.512;873.448;50.000;;;
22.386.036;846.761;50.000;;;
22.387.560;779.540;50.000;;;
22.389.084;715.523;50.000;;;
22.390.608;718.015;50.000;;;
22.392.132;727.799;50.000;;;
22.393.656;817.889;50.000;;;
22.395.180;849.682;50.000;;;
22.396.704;851.239;50.000;;;
22.398.228;853.286;50.000;;;
22.399.752;874.828;50.000;;;
22.401.276;917.825;50.000;;;
22.402.800;913.730;50.000;;;
22.404.324;864.041;50.000;;;
22.405.848;857.899;50.000;;;
22.407.372;831.822;50.000;;;
22.408.896;812.581;50.000;;;
22.410.420;788.528;50.000;;;
22.411.944;833.033;50.000;;;
22.413.468;892.150;50.000;;;
22.414.992;858.872;50.000;;;
22.416.516;811.780;50.000;;;
22.418.040;875.112;50.000;;;
22.419.564;914.015;50.000;;;
22.421.088;889.935;50.000;;;
22.422.612;826.002;50.000;;;
22.424.136;830.633;10.000;;;
22.425.660;834.238;10.000;;;
22.427.184;787.926;10.000;;;
22.428.708;734.154;10.000;;;
22.430.232;732.470;10.000;;;
22.431.756;774.319;10.000;;;
22.433.280;778.859;10.000;;;
22.434.804;741.409;10.000;;;
22.436.328;743.978;10.000;;;
22.437.852;721.413;10.000;;;
22.439.376;679.282;10.000;;;
22.440.900;590.717;10.000;;;
22.442.424;598.505;40.000;;;
22.443.948;622.832;40.000;;;
22.445.472;692.224;40.000;;;
22.446.996;698.796;40.000;;;
22.448.520;717.258;40.000;;;
22.450.044;710.236;40.000;;;
22.451.568;724.139;40.000;;;
22.453.092;731.004;40.000;;;
22.454.616;723.917;40.000;;;
22.456.140;758.724;40.000;;;
22.457.664;776.948;40.000;;;
22.459.188;746.638;40.000;;;
22.460.712;784.084;40.000;;;
22.462.236;770.040;40.000;;;
22.463.760;755.681;40.000;;;
22.465.284;662.953;40.000;;;
22.466.808;661.719;40.000;;;
22.468.332;699.432;40.000;;;
22.469.856;710.107;40.000;;;
22.471.380;700.295;40.000;;;
22.472.904;676.888;40.000;;;
22.474.428;693.299;40.000;;;
22.475.952;704.345;40.000;;;
22.477.476;726.517;40.000;;;
22.479.000;719.907;40.000;;;
22.480.524;760.145;40.000;;;
22.482.048;794.147;40.000;;;
22.483.572;804.860;40.000;;;
22.485.096;761.782;40.000;;;
22.486.620;748.255;40.000;;;
22.488.144;739.655;40.000;;;
22.489.668;774.021;40.000;;;
22.491.192;762.197;40.000;;;
22.492.716;816.031;40.000;;;
22.494.240;812.434;40.000;;;
22.495.764;819.062;10.000;;;
22.497.288;722.544;10.000;;;
22.498.812;695.428;10.000;;;
22.500.336;663.130;10.000;;;
22.501.860;658.655;10.000;;;
22.503.384;639.588;10.000;;;
22.504.908;638.180;10.000;;;
22.506.432;677.083;10.000;;;
22.507.956;641.502;10.000;;;
22.509.480;629.605;10.000;;;
22.511.004;591.048;10.000;;;
22.512.528;623.580;10.000;;;
22.514.052;605.986;10.000;;;
22.515.576;564.985;10.000;;;
22.517.100;576.864;10.000;;;
22.518.624;579.615;10.000;;;
22.520.148;622.318;10.000;;;
22.521.672;547.479;10.000;;;
22.523.196;541.459;40.000;;;
22.524.720;527.476;40.000;;;
22.526.244;581.310;40.000;;;
22.527.768;608.326;40.000;;;
22.529.292;669.761;40.000;;;
22.530.816;674.784;40.000;;;
22.532.340;686.146;40.000;;;
22.533.864;682.148;40.000;;;
22.535.388;648.989;40.000;;;
22.536.912;634.946;40.000;;;
22.538.436;640.632;40.000;;;
22.539.960;669.214;40.000;;;
22.541.484;694.020;40.000;;;
22.543.008;692.436;40.000;;;
22.544.532;699.012;40.000;;;
22.546.056;697.402;40.000;;;
22.547.580;701.978;40.000;;;
22.549.104;753.314;40.000;;;
22.550.628;765.162;40.000;;;
22.552.152;791.505;40.000;;;
22.553.676;715.249;40.000;;;
22.555.200;731.699;40.000;;;
22.556.724;728.981;40.000;;;
22.558.248;770.781;40.000;;;
22.559.772;746.141;40.000;;;
22.561.296;722.043;40.000;;;
22.562.820;742.612;40.000;;;
22.564.344;743.057;40.000;;;
22.565.868;734.396;40.000;;;
22.567.392;744.319;40.000;;;
22.568.916;758.207;40.000;;;
22.570.440;767.342;40.000;;;
22.571.964;776.948;40.000;;;
22.573.488;825.347;40.000;;;
22.575.012;863.305;40.000;;;
22.576.536;867.181;40.000;;;
22.578.060;884.897;40.000;;;
22.579.584;936.724;40.000;;;
22.581.108;953.109;40.000;;;
22.582.632;825.926;40.000;;;
22.584.156;688.103;40.000;;;
22.585.680;594.904;40.000;;;
22.587.204;606.454;40.000;;;
22.588.728;615.157;40.000;;;
22.590.252;608.243;40.000;;;
22.591.776;639.771;40.000;;;
22.593.300;646.336;40.000;;;
22.594.824;689.775;40.000;;;
22.596.348;675.942;40.000;;;
22.597.872;659.005;40.000;;;
22.599.396;695.419;40.000;;;
22.600.920;717.001;30.000;;;
22.602.444;730.954;30.000;;;
22.603.968;659.930;30.000;;;
22.605.492;645.602;30.000;;;
22.607.016;632.637;30.000;;;
22.608.540;638.141;30.000;;;
22.610.064;657.029;30.000;;;
22.611.588;687.021;30.000;;;
22.613.112;726.383;30.000;;;
22.614.636;678.831;30.000;;;
22.616.160;653.530;30.000;;;
22.617.684;628.500;30.000;;;
22.619.208;656.933;30.000;;;
22.620.732;650.874;30.000;;;
22.622.256;727.640;30.000;;;
22.623.780;799.534;30.000;;;
22.625.304;865.557;30.000;;;
22.626.828;825.129;30.000;;;
22.628.352;776.457;30.000;;;
22.629.876;741.147;30.000;;;
22.631.400;694.786;30.000;;;
22.632.924;641.083;30.000;;;
22.634.448;630.503;30.000;;;
22.635.972;640.526;30.000;;;
22.637.496;671.007;30.000;;;
22.639.020;646.779;30.000;;;
22.640.544;624.628;30.000;;;
22.642.068;636.331;30.000;;;
22.643.592;653.114;30.000;;;
22.645.116;671.576;30.000;;;
22.646.640;650.510;30.000;;;
22.648.164;658.298;30.000;;;
22.649.688;696.794;30.000;;;
22.651.212;708.988;30.000;;;
22.652.736;678.275;30.000;;;
22.654.260;644.697;30.000;;;
22.655.784;583.034;30.000;;;
22.657.308;624.632;30.000;;;
22.658.832;638.176;30.000;;;
22.660.356;673.048;30.000;;;
22.661.880;649.878;30.000;;;
22.663.404;622.291;30.000;;;
22.664.928;628.053;30.000;;;
22.666.452;640.756;30.000;;;
22.667.976;654.800;30.000;;;
22.669.500;649.037;30.000;;;
22.671.024;612.113;30.000;;;
22.672.548;647.223;20.000;;;
22.674.072;700.078;20.000;;;
22.675.596;759.699;20.000;;;
22.677.120;713.122;20.000;;;
22.678.644;700.837;20.000;;;
22.680.168;669.935;20.000;;;
22.681.692;704.809;20.000;;;
22.683.216;692.957;20.000;;;
22.684.740;758.074;20.000;;;
22.686.264;739.836;20.000;;;
22.687.788;680.025;20.000;;;
22.689.312;600.172;20.000;;;
22.690.836;599.686;20.000;;;
22.692.360;663.599;20.000;;;
22.693.884;659.873;20.000;;;
22.695.408;629.444;20.000;;;
22.696.932;580.212;20.000;;;
22.698.456;605.644;40.000;;;
22.699.980;677.254;40.000;;;
22.701.504;695.332;40.000;;;
22.703.028;727.338;40.000;;;
22.704.552;681.475;40.000;;;
22.706.076;698.269;40.000;;;
22.707.600;706.054;40.000;;;
22.709.124;760.625;40.000;;;
22.710.648;791.395;40.000;;;
22.712.172;821.823;40.000;;;
22.713.696;751.690;10.000;;;
22.715.220;804.454;10.000;;;
22.716.744;758.167;10.000;;;
22.718.268;795.023;10.000;;;
22.719.792;748.413;10.000;;;
22.721.316;717.459;10.000;;;
22.722.840;678.939;10.000;;;
22.724.364;612.936;10.000;;;
22.725.888;620.434;10.000;;;
22.727.412;595.481;10.000;;;
22.728.936;599.576;40.000;;;
22.730.460;577.771;40.000;;;
22.731.984;617.610;40.000;;;
22.733.508;622.081;40.000;;;
22.735.032;660.607;40.000;;;
22.736.556;672.807;40.000;;;
22.738.080;684.716;40.000;;;
22.739.604;660.496;40.000;;;
22.741.128;630.980;40.000;;;
22.742.652;664.201;40.000;;;
22.744.176;685.266;40.000;;;
22.745.700;691.800;40.000;;;
22.747.224;675.389;40.000;;;
22.748.748;660.116;40.000;;;
22.750.272;645.152;40.000;;;
22.751.796;671.340;40.000;;;
22.753.320;704.575;40.000;;;
22.754.844;718.619;40.000;;;
22.756.368;665.764;40.000;;;
22.757.892;598.069;40.000;;;
22.759.416;551.257;40.000;;;
22.760.940;557.020;40.000;;;
22.762.464;566.908;40.000;;;
22.763.988;598.231;40.000;;;
22.765.512;555.570;40.000;;;
22.767.036;555.938;40.000;;;
22.768.560;578.503;40.000;;;
22.770.084;587.865;40.000;;;
22.771.608;603.877;40.000;;;
22.773.132;623.950;40.000;;;
22.774.656;680.204;40.000;;;
22.776.180;653.935;40.000;;;
22.777.704;605.723;40.000;;;
22.779.228;601.620;40.000;;;
22.780.752;619.699;40.000;;;
22.782.276;647.436;40.000;;;
22.783.800;656.141;40.000;;;
22.785.324;699.603;40.000;;;
22.786.848;771.802;40.000;;;
22.788.372;811.593;40.000;;;
22.789.896;825.952;20.000;;;
22.791.420;812.618;20.000;;;
22.792.944;767.792;20.000;;;
22.794.468;752.969;20.000;;;
22.795.992;725.276;20.000;;;
22.797.516;770.102;20.000;;;
22.799.040;793.131;20.000;;;
22.800.564;782.874;20.000;;;
22.802.088;705.633;20.000;;;
22.803.612;627.322;40.000;;;
22.805.136;574.378;40.000;;;
22.806.660;600.650;40.000;;;
22.808.184;637.505;40.000;;;
22.809.708;669.936;40.000;;;
22.811.232;692.817;40.000;;;
22.812.756;719.914;40.000;;;
22.814.280;727.701;40.000;;;
22.815.804;686.011;40.000;;;
22.817.328;630.249;40.000;;;
22.818.852;665.057;40.000;;;
22.820.376;725.472;40.000;;;
22.821.900;736.104;40.000;;;
22.823.424;748.895;40.000;;;
22.824.948;699.742;40.000;;;
22.826.472;714.102;40.000;;;
22.827.996;670.598;40.000;;;
22.829.520;692.175;40.000;;;
22.831.044;738.846;40.000;;;
22.832.568;794.128;40.000;;;
22.834.092;811.290;40.000;;;
22.835.616;782.398;20.000;;;
22.837.140;719.335;20.000;;;
22.838.664;665.621;20.000;;;
22.840.188;609.847;20.000;;;
22.841.712;586.914;20.000;;;
22.843.236;622.955;20.000;;;
22.844.760;656.434;20.000;;;
22.846.284;685.521;20.000;;;
22.847.808;674.476;20.000;;;
22.849.332;717.836;20.000;;;
22.850.856;709.631;20.000;;;
22.852.380;707.158;20.000;;;
22.853.904;674.035;20.000;;;
22.855.428;662.568;20.000;;;
22.856.952;652.733;20.000;;;
22.858.476;613.297;20.000;;;
22.860.000;669.893;20.000;;;
22.861.524;706.817;20.000;;;
22.863.048;752.396;10.000;;;
22.864.572;726.228;10.000;;;
22.866.096;711.424;10.000;;;
22.867.620;715.971;10.000;;;
22.869.144;703.164;10.000;;;
22.870.668;690.354;10.000;;;
22.872.192;647.275;10.000;;;
22.873.716;653.000;10.000;;;
22.875.240;667.858;10.000;;;
22.876.764;691.238;10.000;;;
22.878.288;679.359;10.000;;;
22.879.812;636.414;10.000;;;
22.881.336;660.215;10.000;;;
22.882.860;667.473;10.000;;;
22.884.384;671.892;10.000;;;
22.885.908;663.242;10.000;;;
22.887.432;614.464;10.000;;;
22.888.956;640.706;10.000;;;
22.890.480;620.874;10.000;;;
22.892.004;694.746;10.000;;;
22.893.528;699.275;10.000;;;
22.895.052;727.362;10.000;;;
22.896.576;699.111;20.000;;;
22.898.100;673.285;20.000;;;
22.899.624;610.089;20.000;;;
22.901.148;595.342;20.000;;;
22.902.672;586.400;20.000;;;
22.904.196;598.344;20.000;;;
22.905.720;576.852;20.000;;;
22.907.244;604.623;20.000;;;
22.908.768;625.909;20.000;;;
22.910.292;667.877;20.000;;;
22.911.816;695.386;10.000;;;
22.913.340;725.353;10.000;;;
22.914.864;705.265;10.000;;;
22.916.388;660.136;10.000;;;
22.917.912;685.883;10.000;;;
22.919.436;648.641;10.000;;;
22.920.960;612.687;10.000;;;
22.922.484;543.877;10.000;;;
22.924.008;570.547;10.000;;;
22.925.532;622.493;10.000;;;
22.927.056;656.700;10.000;;;
22.928.580;664.838;10.000;;;
22.930.104;667.307;10.000;;;
22.931.628;638.713;10.000;;;
22.933.152;614.480;10.000;;;
22.934.676;622.249;10.000;;;
22.936.200;589.856;10.000;;;
22.937.724;626.373;10.000;;;
22.939.248;598.933;10.000;;;
22.940.772;605.238;40.000;;;
22.942.296;575.854;40.000;;;
22.943.820;605.342;40.000;;;
22.945.344;620.042;40.000;;;
22.946.868;645.388;40.000;;;
22.948.392;619.162;40.000;;;
22.949.916;675.021;40.000;;;
22.951.440;677.414;40.000;;;
22.952.964;701.593;40.000;;;
22.954.488;678.678;40.000;;;
22.956.012;711.036;40.000;;;
22.957.536;763.177;40.000;;;
22.959.060;807.670;20.000;;;
22.960.584;791.723;20.000;;;
22.962.108;702.779;20.000;;;
22.963.632;680.728;20.000;;;
22.965.156;704.055;20.000;;;
22.966.680;741.295;20.000;;;
22.968.204;718.362;20.000;;;
22.969.728;688.881;20.000;;;
22.971.252;680.254;20.000;;;
22.972.776;743.451;20.000;;;
22.974.300;806.502;20.000;;;
22.975.824;836.951;10.000;;;
22.977.348;876.068;10.000;;;
22.978.872;802.760;10.000;;;
22.980.396;760.083;10.000;;;
22.981.920;635.572;10.000;;;
22.983.444;626.157;10.000;;;
22.984.968;681.885;10.000;;;
22.986.492;734.733;10.000;;;
22.988.016;718.755;10.000;;;
22.989.540;640.092;10.000;;;
22.991.064;595.858;40.000;;;
22.992.588;612.659;40.000;;;
22.994.112;603.114;40.000;;;
22.995.636;607.334;40.000;;;
22.997.160;585.157;40.000;;;
22.998.684;601.567;40.000;;;
23.000.208;610.930;40.000;;;
23.001.732;637.202;40.000;;;
23.003.256;639.653;40.000;;;
23.004.780;629.355;40.000;;;
23.006.304;617.415;40.000;;;
23.007.828;676.021;40.000;;;
23.009.352;670.277;40.000;;;
23.010.876;700.706;40.000;;;
23.012.400;682.727;40.000;;;
23.013.924;684.725;40.000;;;
23.015.448;719.966;40.000;;;
23.016.972;793.228;40.000;;;
23.018.496;864.058;40.000;;;
23.020.020;902.466;10.000;;;
23.021.544;827.942;10.000;;;
23.023.068;764.952;10.000;;;
23.024.592;708.082;10.000;;;
23.026.116;694.038;10.000;;;
23.027.640;719.072;10.000;;;
23.029.164;756.128;10.000;;;
23.030.688;808.358;10.000;;;
23.032.212;797.657;10.000;;;
23.033.736;741.968;10.000;;;
23.035.260;700.500;10.000;;;
23.036.784;718.664;10.000;;;
23.038.308;745.028;10.000;;;
23.039.832;732.743;10.000;;;
23.041.356;692.406;10.000;;;
